Acc_X,Acc_Y,Acc_Z
0.616172,-0.084075,10.708462
0.522203,-0.236662,10.513885
0.384769,-0.44535,10.261542
0.329115,-0.560559,10.024973
0.256721,-0.615946,9.873813
0.162487,-0.629934,9.83569
0.119873,-0.709706,9.80444
0.107604,-0.796677,9.689487
0.083341,-0.884961,9.610711
0.049763,-0.919166,9.570893
0.09177,-0.942254,9.559917
0.103512,-0.907573,9.530072
0.13252,-0.93808,9.506761
0.20611,-0.968134,9.533583
0.199887,-0.958001,9.552331
0.244261,-0.970977,9.521366
0.310275,-0.996784,9.508443
0.322653,-0.957188,9.543248
0.343879,-0.860685,9.617426
0.395286,-0.796369,9.609526
0.449164,-0.783424,9.610337
0.494252,-0.740635,9.638103
0.525907,-0.681591,9.674219
0.545381,-0.614134,9.734815
0.586498,-0.563356,9.746441
0.672802,-0.512614,9.787881
0.713866,-0.479064,9.79434
0.788625,-0.488689,9.820538
0.821043,-0.46974,9.845742
0.821685,-0.441585,9.872223
0.882297,-0.436927,9.90353
0.852711,-0.41522,9.942946
0.873346,-0.374169,9.995837
0.894973,-0.373598,10.010631
0.889109,-0.39728,9.985359
0.900768,-0.389724,10.039266
0.822801,-0.356457,10.090718
0.830776,-0.35053,10.125137
0.829649,-0.323581,10.159319
0.817383,-0.289462,10.208124
0.788218,-0.25209,10.28091
0.814573,-0.256428,10.345963
0.846592,-0.251292,10.361538
0.845295,-0.183451,10.446276
0.854619,-0.218671,10.479724
0.799262,-0.265423,10.50987
0.754327,-0.207161,10.511584
0.778559,-0.173943,10.444706
0.764161,-0.179613,10.369534
0.751216,-0.202481,10.263036
0.740907,-0.252088,10.172098
0.758927,-0.288595,10.069476
0.754539,-0.324389,9.983408
0.756615,-0.280431,9.896526
0.828405,-0.258508,9.781756
0.86752,-0.229626,9.669409
0.915716,-0.207936,9.532459
0.998191,-0.148314,9.465367
1.018192,-0.121052,9.378547
1.099584,-0.158257,9.233275
1.155275,-0.177865,9.134509
1.126759,-0.10853,9.11861
1.121662,-0.05805,9.041958
1.166102,-0.144969,8.847904
1.264004,-0.24458,8.649639
1.282535,-0.256013,8.566443
1.202547,-0.223142,8.497197
1.260286,-0.225476,8.351109
1.306713,-0.219842,8.246946
1.306347,-0.305358,8.118736
1.267244,-0.398232,8.04614
1.216375,-0.343427,7.951581
1.243026,-0.223503,7.93755
1.261201,-0.174715,7.87337
1.236569,-0.197008,7.785665
1.198794,-0.224614,7.73985
1.209555,-0.200267,7.66798
1.197282,-0.193218,7.651977
1.120764,-0.175417,7.646575
1.113244,-0.160715,7.616025
1.023804,-0.180922,7.530999
1.012862,-0.251825,7.398555
1.025871,-0.240583,7.344528
1.014183,-0.174479,7.394889
0.946915,-0.193995,7.412368
0.933703,-0.217805,7.358899
0.931526,-0.209234,7.314953
0.919616,-0.129866,7.314411
0.886793,-0.152738,7.243021
0.912698,-0.144386,7.201537
0.938208,-0.16525,7.171341
0.8702,-0.225277,7.173811
0.814231,-0.304103,7.197209
0.828199,-0.345528,7.231833
0.859027,-0.265061,7.280986
0.892302,-0.235546,7.321669
0.929854,-0.264411,7.321606
0.92812,-0.257442,7.377026
0.88143,-0.352424,7.520475
0.931481,-0.368681,7.418894
0.913773,-0.293065,7.555043
0.869434,-0.355466,7.704627
0.87127,-0.34468,7.767282
0.877796,-0.363323,7.837812
0.8444,-0.378271,7.914411
0.834597,-0.38252,7.934798
0.837506,-0.35292,7.991475
0.775435,-0.288836,8.056446
0.750571,-0.293059,8.107129
0.780125,-0.306343,8.173058
0.749457,-0.321585,8.265775
0.731202,-0.322996,8.373159
0.73798,-0.268024,8.461242
0.719522,-0.256681,8.53346
0.706726,-0.290592,8.587794
0.696265,-0.295695,8.637786
0.681793,-0.26538,8.706452
0.693341,-0.252833,8.768662
0.652858,-0.246027,8.826665
0.595319,-0.298723,8.870299
0.588946,-0.276434,8.94886
0.589197,-0.299474,9.000352
0.596607,-0.27152,9.058696
0.588887,-0.269834,9.102158
0.577292,-0.27519,9.17015
0.590166,-0.292605,9.236354
0.64321,-0.274456,9.278732
0.634638,-0.286833,9.309885
0.621919,-0.261135,9.381868
0.632737,-0.26946,9.413814
0.65462,-0.256196,9.456207
0.644651,-0.295891,9.483105
0.66028,-0.286814,9.525926
0.72683,-0.287774,9.588831
0.758116,-0.288649,9.653185
0.771823,-0.312989,9.725276
0.81424,-0.33183,9.807415
0.845045,-0.30595,9.878952
0.911044,-0.327636,9.942805
0.982296,-0.303584,10.054168
0.980386,-0.267223,10.116263
1.025355,-0.307792,10.156573
1.051378,-0.365568,10.237661
1.012884,-0.30137,10.329415
1.123755,-0.219252,10.412494
1.18778,-0.160883,10.452203
1.20306,-0.120932,10.49902
1.230916,-0.081065,10.606957
1.323178,-0.011256,10.678213
1.402966,0.051361,10.745781
1.406137,0.060655,10.808226
1.359674,0.076934,10.886077
1.366271,0.12405,10.901962
1.410733,0.144844,10.907365
1.459209,0.167753,10.901393
1.518166,0.197686,10.954188
1.50475,0.179327,11.005824
1.52482,0.130486,11.008933
1.496537,0.090019,10.979909
1.503168,0.109808,10.960421
1.513646,0.148974,10.973762
1.540809,0.085337,10.971317
1.597414,0.047235,11.015893
1.559907,0.013921,11.096193
1.545001,-0.03742,11.183592
1.518967,-0.099335,11.239443
1.524491,-0.075392,11.280681
1.528751,-0.043109,11.261445
1.561526,-0.134315,11.24523
1.498727,-0.106926,11.227568
1.412926,0.055898,11.259483
1.485508,0.050623,11.26621
1.565544,-0.067531,11.249031
1.419704,-0.165225,11.235752
1.468077,-0.164204,11.118229
1.54848,-0.217766,11.045798
1.63559,-0.269394,10.961766
1.65281,-0.164561,10.871027
1.644596,0.059735,10.753917
1.616278,0.592446,10.521854
1.712787,1.040021,10.61157
1.940162,0.980574,10.618042
1.84899,0.928517,10.733351
1.865666,0.613295,10.85092
1.847797,0.192958,10.92305
1.72451,-0.06498,11.190223
1.543535,-0.373602,11.295347
1.481821,-0.630952,11.443126
1.455289,-0.840498,11.57038
1.395125,-1.16896,11.784048
1.252501,-1.454848,11.882484
1.214254,-1.491415,11.993329
1.184275,-1.603079,12.237256
0.984952,-1.639954,12.286891
0.967944,-1.363791,12.304212
1.080203,-0.756141,12.294097
1.178985,-0.245268,12.442239
1.063352,-0.209861,12.514116
0.965327,-0.404975,12.380763
0.928623,-0.491387,12.273532
0.841765,-0.61421,12.305854
0.654852,-0.672968,12.262081
0.679536,-0.607336,12.146163
0.68447,-0.447243,12.031683
0.664828,-0.280122,12.001332
0.656865,-0.165335,11.989823
0.638451,-0.150317,11.953115
0.49382,-0.286119,11.823974
0.50705,-0.446854,11.570561
0.384786,-0.375672,11.388065
0.333185,-0.190946,11.275716
0.341702,0.004215,11.163843
0.317491,0.094737,11.044042
0.267251,0.084624,10.964365
0.247216,0.023856,10.896338
0.192416,-0.150171,10.779157
0.168946,-0.302878,10.629054
0.167586,-0.281851,10.540981
0.16907,-0.239366,10.471484
0.163222,-0.310172,10.354201
0.19424,-0.294565,10.156663
0.160563,-0.11947,10.271392
0.103909,-0.128963,10.337665
0.106554,-0.232595,10.256924
0.090589,-0.281054,10.213437
0.063813,-0.291369,10.243272
0.036753,-0.293471,10.24154
0.049021,-0.338242,10.233859
0.069475,-0.36166,10.226661
0.016285,-0.349894,10.267116
-0.025647,-0.372848,10.308998
-0.05496,-0.372043,10.334905
-0.09141,-0.399547,10.393813
-0.227072,-0.540538,10.356673
-0.25374,-0.523241,10.273427
-0.219117,-0.445503,10.270805
-0.246725,-0.334457,10.299755
-0.218148,-0.325439,10.241203
-0.220517,-0.355303,10.191778
-0.188907,-0.292544,10.196226
-0.194008,-0.258252,10.200472
-0.13659,-0.194403,10.21432
-0.082893,-0.157611,10.190934
-0.035901,-0.109873,10.152758
0.016993,-0.010214,10.096599
0.076815,0.094184,10.060528
0.152015,0.177197,10.028107
0.191754,0.223385,9.965981
0.23463,0.259396,9.900402
0.271872,0.377021,9.828775
0.333354,0.431605,9.732162
0.4023,0.408986,9.584206
0.426449,0.471102,9.481714
0.476641,0.55389,9.412843
0.549995,0.609722,9.319545
0.632413,0.668326,9.167885
0.657072,0.625447,9.032053
0.642333,0.655206,8.935756
0.713099,0.73006,8.848637
0.768414,0.769838,8.771448
0.77505,0.716269,8.693002
0.754864,0.667429,8.613963
0.789307,0.620144,8.576237
0.827162,0.608751,8.56182
0.789207,0.66896,8.504983
0.772252,0.670121,8.381867
0.765609,0.58613,8.242444
0.691911,0.51877,8.186263
0.651374,0.461733,8.17448
0.640626,0.421113,8.134595
0.612379,0.398126,8.090161
0.597265,0.379845,8.005824
0.591102,0.353839,7.951275
0.5103,0.337878,7.884549
0.441385,0.343231,7.774329
0.436649,0.245546,7.671454
0.401047,0.220721,7.648181
0.388876,0.164178,7.644451
0.379701,0.130613,7.619286
0.378907,0.077048,7.582555
0.35464,0.031825,7.557628
0.386635,-0.015852,7.536719
0.408811,-0.042928,7.514453
0.443287,-0.04605,7.480547
0.43872,-0.054241,7.492236
0.470078,-0.066918,7.495119
0.523556,-0.079042,7.522988
0.628213,-0.05399,7.529199
0.618822,-0.02562,7.567403
0.620485,-0.004797,7.599858
0.651994,0.039039,7.623556
0.718475,0.076859,7.584712
0.759919,0.103847,7.536894
0.800446,0.08838,7.556387
0.789721,0.14017,7.557928
0.83831,0.140463,7.600259
0.83556,0.105833,7.584234
0.830157,0.043759,7.538406
0.827784,0.029195,7.548344
0.820746,0.090938,7.631904
0.796047,0.106273,7.591007
0.812854,0.013022,7.545815
0.799147,-0.007123,7.535941
0.718476,0.03361,7.622329
0.684451,0.025521,7.657006
0.650455,-0.010303,7.662061
0.624529,-0.048049,7.693058
0.599852,-0.023753,7.761825
0.56689,-0.018069,7.813038
0.592009,0.009583,7.90449
0.563423,-0.009174,7.944397
0.59111,-0.068127,7.961377
0.603652,-0.094103,8.056061
0.617008,-0.030142,8.191932
0.605589,0.01327,8.277791
0.608135,-0.041284,8.327685
0.622242,-0.079387,8.385406
0.604321,-0.028261,8.469881
0.629713,-0.013078,8.535982
0.632462,0.050464,8.634988
0.566822,0.048369,8.70077
0.567814,-0.010175,8.704328
0.565072,-0.046241,8.771503
0.551017,0.007,8.830519
0.500129,0.034297,8.908062
0.47705,-0.005965,8.968458
0.411434,0.037676,9.035322
0.389985,0.072894,9.085412
0.372411,0.070184,9.067379
0.37146,0.093003,9.103287
0.384116,0.123725,9.12158
0.341867,0.118071,9.177571
0.343787,0.127858,9.296544
0.295512,0.15155,9.358477
0.312598,0.119975,9.382194
0.337516,0.116819,9.388582
0.319976,0.119908,9.433522
0.273413,0.143103,9.456524
0.253845,0.129188,9.500126
0.235598,0.15015,9.53987
0.184078,0.120767,9.539974
0.152872,0.060127,9.488096
0.13345,0.026473,9.511138
0.13242,0.074928,9.533206
0.129683,0.087342,9.569902
0.125109,0.053607,9.573778
0.122986,0.034469,9.629156
0.103616,0.055302,9.727627
0.144911,0.060004,9.719266
0.183105,-0.026522,9.655895
0.220626,-0.061365,9.62809
0.23998,-0.026067,9.662411
0.276386,0.029941,9.728689
0.324724,0.022208,9.768678
0.353903,0.005522,9.775186
0.372229,-0.008743,9.835551
0.424236,-0.010045,9.90556
0.481592,0.032116,9.942178
0.516905,0.015234,9.977491
0.504238,0.001166,10.023692
0.558598,-0.008557,10.062296
0.590337,-0.022199,10.093079
0.621037,-0.017388,10.106865
0.68825,-0.072879,10.138812
0.667924,-0.052605,10.246197
0.707301,-0.035306,10.289748
0.771264,-0.073326,10.293372
0.809179,-0.085351,10.333355
0.850006,-0.066662,10.385315
0.886924,-0.071279,10.476424
0.911348,-0.088052,10.487029
0.95003,-0.107567,10.502149
0.949705,-0.118468,10.588699
1.010069,-0.115264,10.670169
1.085429,-0.107397,10.729138
1.158422,-0.11349,10.734355
1.165032,-0.124206,10.792154
1.182948,-0.185141,10.838955
1.146619,-0.184475,10.892707
1.121683,-0.179474,10.9
1.147596,-0.24349,10.883069
1.138078,-0.277404,10.901776
1.123434,-0.351117,10.952212
1.120953,-0.411565,10.993313
1.121663,-0.440318,10.977359
1.10308,-0.558254,10.941227
1.058448,-0.663657,10.928637
1.00966,-0.676237,10.968025
1.05046,-0.648576,10.997515
1.057612,-0.678239,10.983694
1.057017,-0.752843,11.009168
1.040455,-0.795587,11.030908
1.113918,-0.76941,11.079675
1.127261,-0.693962,11.139296
1.126727,-0.717432,11.170661
1.118538,-0.761413,11.193024
1.123494,-0.693487,11.234605
1.20307,-0.63626,11.267568
1.250408,-0.63187,11.305444
1.252663,-0.678914,11.275795
1.269167,-0.650805,11.318458
1.284787,-0.612483,11.366421
1.539507,-0.442612,11.430124
0.795015,-0.484602,11.754336
2.766849,-0.784324,11.198943
1.517523,-0.092188,11.647901
0.958882,-0.286061,12.105351
1.095345,-0.960126,11.939457
1.659774,-1.098289,11.702779
2.250915,-0.655631,11.746105
2.187475,-0.524008,11.822762
1.738724,-0.269428,11.682513
1.88054,-0.126906,11.864865
1.819669,-0.022023,12.117466
1.615691,0.033022,12.238029
1.687102,0.207564,12.244228
1.873894,0.289478,12.051389
1.724038,0.581609,12.08021
2.34425,0.574929,11.954385
1.381649,0.982395,12.201434
1.334867,0.852468,12.208323
1.634797,0.260504,11.890289
1.639419,-0.190745,11.555219
1.31943,-0.206809,11.689089
1.10504,-0.108861,11.74721
1.025934,-0.150634,11.466398
1.071629,-0.297364,11.160709
0.914082,-0.36391,10.982957
0.859976,-0.428883,10.880276
0.764993,-0.350975,10.662014
0.398684,-0.836587,10.504927
0.203718,-1.096531,10.200488
0.430217,-0.891343,9.983692
0.613956,-0.714921,9.957148
0.531776,-0.617666,9.945693
0.450323,-0.594885,9.874578
0.455713,-0.633184,9.729245
0.375595,-0.693244,9.578697
0.432488,-0.76806,9.395536
0.55591,-0.813291,9.330758
0.579861,-0.850013,9.330747
0.635126,-0.856834,9.414391
0.637451,-0.867401,9.485146
0.644244,-0.924037,9.486052
0.686143,-0.879976,9.498645
0.755087,-0.761993,9.566268
0.847372,-0.734648,9.617087
0.865328,-0.708766,9.64606
0.883878,-0.737732,9.715359
0.922526,-0.688267,9.80357
0.996827,-0.633139,9.916423
1.018755,-0.578075,10.041573
1.056018,-0.50307,10.076155
1.270543,-0.620896,10.069176
0.668746,-0.563219,10.202747
2.066108,-0.79176,9.938645
0.829523,-0.222837,10.203307
0.831429,-0.542927,10.66771
1.395496,-0.659299,10.164895
1.755571,-0.481561,9.98201
1.589302,-0.259102,10.457981
1.358001,-0.118647,10.783254
1.389259,-0.146365,10.564388
1.549858,-0.302724,10.511982
1.454793,-0.254273,10.440488
1.530645,-0.278755,10.417635
1.608676,-0.209452,10.435401
1.615093,-0.017977,10.434743
1.62438,0.013352,10.465831
1.633055,-0.073789,10.454114
1.543256,-0.127002,10.363664
1.475406,-0.12191,10.258288
1.474117,-0.123706,10.192091
1.49948,-0.11955,10.152651
1.400593,-0.100677,10.110124
1.302397,-0.079731,10.087999
1.253368,-0.134799,10.033279
1.204152,-0.17022,9.931743
1.157578,-0.200519,9.830043
1.121718,-0.216701,9.74405
1.080422,-0.171905,9.722867
1.050631,-0.157231,9.664207
1.0563,-0.212676,9.573514
0.992961,-0.261796,9.508784
0.946142,-0.283012,9.456366
0.886806,-0.313134,9.357454
0.876546,-0.37494,9.169116
0.870515,-0.40113,9.021745
0.843009,-0.446181,8.903122
0.832852,-0.466706,8.814123
0.892535,-0.5068,8.750219
0.950172,-0.545058,8.704127
1.003345,-0.589748,8.691914
1.071568,-0.628039,8.716352
1.198643,-0.608984,8.7237
1.250722,-0.577019,8.719308
1.331522,-0.581279,8.678475
1.388222,-0.527203,8.653509
1.377524,-0.499536,8.669557
1.403868,-0.489658,8.651913
1.380351,-0.463667,8.610041
1.346696,-0.457711,8.555749
1.316772,-0.432358,8.501836
1.264924,-0.415711,8.449179
1.2282,-0.404376,8.328783
1.22667,-0.437726,8.228172
1.179821,-0.352932,8.226423
1.137515,-0.307959,8.204806
1.174253,-0.369069,8.099657
1.186103,-0.470193,7.975744
1.123802,-0.508221,7.970341
1.124735,-0.40265,7.999426
1.18923,-0.361247,7.923048
1.227525,-0.404006,7.797395
1.227033,-0.467513,7.69098
1.23053,-0.436202,7.691553
1.163988,-0.354468,7.684978
1.186904,-0.33648,7.660974
1.215876,-0.363211,7.566297
1.201874,-0.376981,7.53789
1.196249,-0.364758,7.549529
1.229292,-0.286703,7.599845
1.236856,-0.293745,7.589506
1.221495,-0.325151,7.626736
1.217066,-0.305824,7.681362
1.236322,-0.3043,7.754722
1.257089,-0.313585,7.770512
1.236848,-0.333247,7.779477
1.251718,-0.338133,7.777744
1.257269,-0.340448,7.885582
1.241033,-0.312463,7.996012
1.221108,-0.330356,8.050987
1.225888,-0.374121,8.057827
1.188577,-0.40189,8.075209
1.207229,-0.390389,8.151995
1.216628,-0.304811,8.240646
1.137482,-0.338223,8.229253
1.125656,-0.404896,8.208031
1.134211,-0.405158,8.191698
1.117714,-0.390581,8.264368
1.085405,-0.345658,8.326086
1.08926,-0.358116,8.310755
1.060801,-0.405133,8.269792
1.059897,-0.384483,8.26708
1.063378,-0.374561,8.291526
1.069987,-0.347826,8.304207
1.062776,-0.332231,8.336496
1.041085,-0.337901,8.355529
1.034747,-0.349695,8.392805
1.014441,-0.359485,8.405127
0.969008,-0.337587,8.437968
0.940365,-0.31849,8.48523
0.952479,-0.321431,8.509822
0.972643,-0.342445,8.531559
0.917184,-0.357945,8.569527
0.903637,-0.358722,8.643089
0.878939,-0.347658,8.699941
0.874614,-0.339196,8.762511
0.875207,-0.356608,8.825995
0.882233,-0.390712,8.862672
0.875507,-0.374728,8.966494
0.873729,-0.355404,9.064209
0.87994,-0.375722,9.146975
0.854545,-0.373966,9.227226
0.869432,-0.385781,9.33143
0.864999,-0.333621,9.401826
0.861152,-0.35098,9.471041
0.871262,-0.405669,9.497142
0.842038,-0.381544,9.580419
0.837798,-0.317966,9.733858
0.848778,-0.260481,9.836316
0.905768,-0.309038,9.875045
0.92132,-0.322719,9.936201
0.948497,-0.294056,10.087234
0.912942,-0.236759,10.219291
0.965189,-0.322956,10.187757
1.013343,-0.452925,10.164944
1.053314,-0.378504,10.292031
1.062353,-0.24239,10.465152
1.093424,-0.253798,10.534532
1.16375,-0.327451,10.516844
1.19498,-0.321992,10.625762
1.174882,-0.244225,10.770202
1.192986,-0.162704,10.943682
1.206232,-0.091172,10.978047
1.212756,-0.149882,10.952583
1.21109,-0.198497,10.980104
1.183778,-0.150599,11.115483
1.214019,-0.070988,11.225835
1.244281,0.016605,11.315197
1.270218,0.014961,11.360504
1.229717,0.009035,11.449971
1.217701,0.007274,11.536228
1.24458,0.033996,11.567885
1.260064,0.053832,11.592818
1.27261,0.033919,11.616881
1.207456,0.106828,11.639866
1.190916,0.042807,11.550477
1.028633,-0.339963,11.294273
0.908047,-0.308396,11.477123
1.154721,0.360881,11.795069
1.353028,0.455451,11.643702
1.285633,0.088423,11.504268
1.129487,-0.261084,11.405288
0.982402,-0.637682,11.298225
0.962915,-0.551656,11.124975
1.188753,-0.350774,11.081464
1.231611,-0.346478,11.170623
1.191352,-0.346405,11.201667
1.371286,-0.361691,11.160675
0.979654,-0.355909,11.134464
1.185125,-0.451126,11.203006
1.479208,-0.552169,11.221844
0.701477,-0.246043,11.218416
0.896199,-0.914747,11.581244
2.729347,-0.239858,10.738922
0.050461,-0.621686,12.201879
0.087904,-0.766404,12.189508
1.45987,-0.842592,11.324277
1.497386,-0.809555,11.248607
1.115198,-1.049021,12.305913
1.234552,-0.547706,12.230284
0.552155,-0.221051,12.56761
1.008005,-0.599112,12.559172
1.421327,-1.009811,12.273955
1.88618,-1.476789,12.335383
1.474817,-2.067387,12.56648
1.780501,-2.24462,12.127931
1.079265,-1.616395,12.433765
0.895147,-1.063284,13.086424
0.897425,-0.782864,13.3435
1.127617,-0.735489,13.100963
1.09396,-0.678576,13.230839
0.905682,-0.857762,13.402216
0.850359,-0.917233,12.894968
0.932787,-0.362708,12.422415
1.268268,0.535904,12.068965
1.357071,1.364365,11.764103
2.343343,1.247628,11.049857
2.146594,2.518235,10.413277
2.14561,2.654755,10.761041
2.262137,2.408787,10.961017
2.162312,1.761283,10.817164
1.912894,1.034266,10.678557
1.833056,0.268141,10.773703
1.850008,0.012265,10.48728
1.943511,0.162584,10.32452
1.948019,0.314163,10.25843
1.907759,0.219075,10.132949
1.823722,0.100971,10.020449
1.76119,0.010751,9.96262
1.648136,-0.07275,9.910967
1.597433,-0.177553,9.899754
1.453932,-0.230354,9.917205
1.32983,-0.244556,9.972514
1.280548,-0.257873,10.018091
1.203728,-0.220378,10.092293
1.115149,-0.225976,10.055515
1.120794,-0.27905,10.079163
1.027425,-0.290188,10.127924
0.893116,-0.318563,10.179769
0.700071,-0.38088,10.233745
0.546667,-0.477265,10.239174
0.500797,-0.431117,10.187643
0.587022,-0.348182,10.123888
0.622927,-0.324345,10.078048
0.584895,-0.222469,9.991573
0.623443,-0.137115,9.982672
0.610747,-0.029869,9.911771
0.616385,0.055524,9.849972
0.575825,0.079306,9.766384
0.580561,0.196216,9.744746
0.65413,0.349122,9.705483
0.752363,0.476594,9.661705
0.79356,0.55913,9.607242
0.824233,0.582892,9.562937
0.803273,0.660426,9.453188
0.91134,0.76719,9.411607
0.928113,0.821259,9.389769
0.95203,0.896383,9.339523
1.405842,0.809255,9.247388
-0.018764,1.097464,9.302549
2.214042,0.672042,9.013293
0.999476,1.277269,8.781746
-0.087354,0.856591,9.661217
0.60714,0.791816,8.869161
1.540631,0.693285,8.324275
1.48025,0.721157,8.513827
0.958808,1.051966,9.035178
0.558159,0.980901,8.971802
0.61032,0.52621,8.853591
0.658469,0.535551,8.619742
0.794521,0.348717,8.616376
0.981196,0.496046,8.451844
0.902158,0.36995,8.437937
0.89525,0.337222,8.393363
1.025928,0.283825,8.425155
0.904227,0.262514,8.511325
0.887912,0.278161,8.599107
0.940596,0.2896,8.540126
1.016349,0.219723,8.44687
0.943157,0.211682,8.428226
0.817188,0.280678,8.454945
0.813267,0.249141,8.406148
0.829838,0.157105,8.322775
0.860578,0.075281,8.245554
0.809198,0.068112,8.240904
0.788271,0.052856,8.248412
0.758089,0.106178,8.1875
0.750566,0.049294,8.085737
0.81715,-0.007929,7.936537
0.787871,-0.01481,7.858553
0.737453,0.005738,7.80815
0.724689,-0.047099,7.7278
0.730697,-0.093094,7.636418
0.646569,-0.107967,7.57364
0.683493,-0.132092,7.532325
0.708204,-0.167304,7.446737
0.709565,-0.171357,7.41959
0.679107,-0.13575,7.395094
0.678015,-0.164434,7.337813
0.685762,-0.19029,7.323417
0.68689,-0.146613,7.385924
0.66098,-0.1102,7.442841
0.648753,-0.109329,7.529178
0.694277,-0.127018,7.597715
0.729933,-0.139087,7.631487
0.708158,-0.097937,7.666879
0.70739,-0.089445,7.752743
0.664864,-0.079563,7.844954
0.68096,-0.082461,7.882224
0.636925,-0.123083,7.899491
0.618532,-0.091532,7.985821
0.603712,-0.071634,8.066594
0.622356,-0.071434,8.171718
0.639504,-0.094329,8.262219
0.685767,-0.061167,8.343778
0.697048,-0.078673,8.45879
0.676439,-0.088479,8.586518
0.668098,-0.081073,8.676849
0.696259,-0.078348,8.72766
0.716413,-0.054015,8.772965
0.631877,-0.041185,8.876963
0.584693,-0.055353,8.95669
0.578704,-0.063277,8.943734
0.59853,-0.079754,8.97434
0.570209,-0.076364,9.029265
0.467129,-0.09423,9.082997
0.43707,-0.110401,9.082744
0.437909,-0.144529,9.067946
0.389214,-0.132876,9.0744
0.314283,-0.133122,9.102733
0.307496,-0.197021,9.090338
0.297646,-0.176005,9.072936
0.320671,-0.193352,9.059035
0.283019,-0.194917,9.082754
0.249008,-0.189319,9.072475
0.284804,-0.204092,9.023599
0.307841,-0.221213,9.001833
0.28423,-0.177956,8.997454
0.277759,-0.1281,8.990478
0.283782,-0.121373,9.012321
0.32735,-0.101453,9.016693
0.321837,-0.096928,9.025851
0.336257,-0.04983,9.05614
0.316308,-0.042791,9.111693
0.327556,-0.014969,9.161745
0.304499,0.033119,9.193986
0.296422,0.018449,9.190529
0.356009,0.004048,9.2587
0.352273,0.08959,9.368155
0.33507,0.108986,9.437471
0.352607,0.062358,9.416007
0.304428,-0.007655,9.36594
0.354891,-0.05075,9.442448
0.356681,0.057628,9.596376
0.315563,0.111155,9.632695
0.283505,0.022138,9.627279
0.259568,-0.055101,9.590584
0.211816,-0.087295,9.546626
0.298404,-0.062378,9.579551
0.256349,-0.028472,9.644974
0.217246,-0.079903,9.694163
0.267188,-0.15814,9.705523
0.327005,-0.170702,9.707269
0.346306,-0.163254,9.765519
0.439544,-0.152499,9.803061
0.485754,-0.173643,9.788901
0.529055,-0.229789,9.831477
0.513599,-0.156989,9.958254
0.489464,-0.096596,10.043134
0.527284,-0.108504,10.054312
0.593617,-0.131331,9.989242
0.638391,-0.14713,10.03261
0.592117,-0.085871,10.107434
0.526844,-0.125127,10.116618
0.537298,-0.199442,10.087034
0.546648,-0.171764,10.147572
0.597976,-0.114165,10.198867
0.63557,-0.116141,10.222993
0.66139,-0.195402,10.197109
0.764784,-0.243766,10.213935
0.763866,-0.241212,10.258259
0.81876,-0.229113,10.296266
0.857757,-0.238431,10.340024
0.888941,-0.273107,10.387817
0.917238,-0.289901,10.420866
0.957721,-0.290244,10.452035
0.944998,-0.301829,10.488306
0.972485,-0.303492,10.522931
0.944787,-0.344773,10.578544
0.959037,-0.307604,10.615754
0.97406,-0.336017,10.677674
0.933901,-0.338375,10.713671
0.939055,-0.323854,10.757894
0.901876,-0.324319,10.776962
0.936768,-0.364025,10.778504
0.918128,-0.374893,10.769254
0.894995,-0.415047,10.756102
0.909709,-0.508389,10.734533
0.919159,-0.58478,10.713518
0.920088,-0.655935,10.728884
0.891284,-0.715773,10.739523
0.900183,-0.756501,10.736655
0.899444,-0.834504,10.710516
0.929613,-0.899718,10.703721
0.938571,-0.928512,10.694927
0.939914,-0.98609,10.6924
0.947344,-1.009655,10.636858
1.016728,-1.090898,10.570784
1.07488,-1.136933,10.584037
1.112325,-1.144326,10.61934
1.145931,-1.187872,10.674419
1.207022,-1.201904,10.713635
1.350062,-1.239068,10.785024
1.371439,-1.260589,10.936671
1.470483,-1.238498,11.03565
1.473516,-1.128203,11.159788
1.42927,-1.078582,11.196878
2.101344,-1.026084,11.314391
0.518077,-0.870839,11.872162
3.381292,-1.539589,11.515891
1.980712,-0.278674,11.686149
0.528643,-0.394053,12.864298
0.862361,-1.195238,12.341762
2.694271,-1.343845,11.228866
2.923876,-0.570787,11.404646
2.265935,-0.180684,12.596819
1.731837,-0.09477,12.736256
1.782359,-0.483439,12.504508
1.555926,-0.614823,12.405807
2.154119,-0.820509,12.173277
2.24178,-0.675738,12.07237
2.222091,-0.474456,12.085946
2.031541,-0.379446,11.95925
2.412317,-0.563034,11.79402
2.317768,-0.452831,11.915755
2.207152,-0.242553,12.03047
2.305243,-0.200203,11.766508
2.433599,-0.384991,11.440364
2.306514,-0.351838,11.340876
2.199368,-0.307278,11.260627
2.181848,-0.288204,11.139434
2.292652,-0.271738,11.007379
2.261313,-0.260875,10.978425
1.912433,-0.267587,11.101378
1.718145,-0.427605,11.002233
1.765823,-0.577912,10.682922
1.889085,-0.581133,10.509996
1.868286,-0.500392,10.587879
1.752334,-0.47569,10.656924
1.616998,-0.616377,10.60821
1.457179,-0.806146,10.615104
1.370458,-0.91835,10.595469
1.335448,-0.924052,10.479874
1.30003,-0.921997,10.422361
1.309111,-0.850629,10.462104
1.352358,-0.907022,10.45189
0.750876,-0.696891,10.302354
1.717002,-1.310076,10.249474
1.322129,-0.848094,9.961634
0.564439,-0.625689,10.720633
0.631907,-1.02129,10.274517
1.292909,-1.286542,9.705058
1.468707,-0.870802,9.79602
