PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
04857,8640039,0.172314,-0.218397,8.679452,-0.147755,-0.081061,0.219990
04858,8640064,0.195075,-0.316073,8.651725,-0.151697,-0.083071,0.220949
04859,8640089,0.181899,-0.337814,8.677731,-0.158113,-0.081685,0.213289
04860,8640114,0.126609,-0.380027,8.710820,-0.162186,-0.077946,0.213962
04861,8640139,0.118037,-0.438514,8.728379,-0.164604,-0.075582,0.208389
04862,8640164,0.063674,-0.504480,8.750257,-0.165156,-0.076485,0.204430
04863,8640189,0.047921,-0.527684,8.804323,-0.171483,-0.075053,0.205617
04864,8640214,-0.004063,-0.610735,8.823738,-0.175373,-0.071472,0.203220
04865,8640239,-0.026067,-0.686064,8.834310,-0.174586,-0.075011,0.196680
04866,8640264,-0.049449,-0.726273,8.901277,-0.172701,-0.073476,0.193083
04867,8640289,-0.125002,-0.735428,8.938141,-0.173546,-0.071335,0.191856
04868,8640314,-0.128749,-0.801225,8.905776,-0.171408,-0.074066,0.183497
04869,8640339,-0.131944,-0.780844,8.887998,-0.167850,-0.075506,0.178779
04870,8640364,-0.175451,-0.656652,8.900233,-0.170501,-0.074990,0.172292
04871,8640389,-0.128599,-0.754147,8.937255,-0.173651,-0.076404,0.167576
04872,8640414,-0.159083,-0.745032,8.979894,-0.168394,-0.076309,0.163025
04873,8640439,-0.176283,-0.682629,9.002007,-0.171562,-0.073662,0.156546
04874,8640464,-0.112031,-0.792760,9.022054,-0.170490,-0.072487,0.149515
04875,8640489,-0.129282,-0.728304,9.025317,-0.163317,-0.067763,0.144973
04876,8640514,-0.141536,-0.670524,8.975952,-0.165461,-0.067168,0.144023
04877,8640539,-0.142136,-0.671225,8.978047,-0.168234,-0.063804,0.132937
04878,8640564,-0.121394,-0.595802,8.962730,-0.167236,-0.058426,0.131432
04879,8640589,-0.140952,-0.531545,8.960907,-0.171547,-0.058872,0.129848
04880,8640614,-0.112118,-0.586739,8.872797,-0.170569,-0.056267,0.121533
04881,8640639,-0.088087,-0.499487,8.883802,-0.175096,-0.052604,0.120229
04882,8640664,-0.117186,-0.483965,8.891387,-0.177328,-0.048779,0.114208
04883,8640689,-0.048893,-0.541754,8.861990,-0.187427,-0.041689,0.109715
04884,8640714,-0.057418,-0.497530,8.892113,-0.187157,-0.035383,0.107353
04885,8640739,-0.095736,-0.535811,8.898306,-0.184491,-0.033233,0.106018
04886,8640764,-0.015820,-0.467206,8.933174,-0.185990,-0.027585,0.100773
04887,8640789,-0.078230,-0.473686,8.937085,-0.184099,-0.021984,0.101026
04888,8640814,-0.118298,-0.463614,8.952487,-0.189579,-0.016181,0.097846
04889,8640839,-0.120083,-0.451945,9.058421,-0.186436,-0.016108,0.097517
04890,8640864,-0.153125,-0.444956,9.125727,-0.187199,-0.011805,0.093483
04891,8640889,-0.132160,-0.479332,9.196697,-0.185159,-0.010626,0.092243
04892,8640914,-0.137552,-0.424600,9.310650,-0.183710,-0.005399,0.089910
04893,8640939,-0.176960,-0.463085,9.362641,-0.181434,-0.004055,0.091947
04894,8640964,-0.200377,-0.479659,9.443036,-0.174226,0.000568,0.085212
04895,8640989,-0.207431,-0.496708,9.468137,-0.171912,0.006232,0.083985
04896,8641014,-0.243838,-0.496466,9.517899,-0.163065,0.010275,0.084247
04897,8641039,-0.301650,-0.392730,9.584343,-0.162399,0.010822,0.082397
04898,8641064,-0.239234,-0.524040,9.520932,-0.150052,0.005693,0.086165
04899,8641089,-0.339941,-0.434412,9.598050,-0.147213,0.014370,0.085545
04900,8641114,-0.358378,-0.520207,9.546421,-0.141193,0.012267,0.085656
04901,8641139,-0.304333,-0.472962,9.569182,-0.131151,0.011153,0.083289
04902,8641164,-0.374159,-0.380416,9.639505,-0.129381,0.013369,0.081692
04903,8641189,-0.370221,-0.525805,9.572135,-0.118323,0.016014,0.078697
04904,8641214,-0.359066,-0.568447,9.480826,-0.106408,0.009987,0.079457
04905,8641239,-0.450698,-0.285287,9.589821,-0.100692,0.010899,0.077524
04906,8641264,-0.371139,-0.455002,9.629548,-0.096534,0.009533,0.079788
04907,8641289,-0.274366,-0.258668,9.629649,-0.080152,0.011178,0.080519
04908,8641314,-0.400738,-0.159468,9.801701,-0.088243,0.006724,0.084796
04909,8641339,-0.241913,-0.525417,9.591842,-0.068851,0.008593,0.082266
04910,8641364,-0.271569,-0.118245,9.786261,-0.063850,0.003728,0.084115
04911,8641389,-0.377926,-0.239887,9.904864,-0.068033,0.002445,0.086903
04912,8641414,-0.286443,-0.310962,9.860233,-0.050253,0.001746,0.085881
04913,8641439,-0.287715,-0.223605,9.811743,-0.044823,0.008882,0.091476
04914,8641464,-0.445541,-0.264982,9.717857,-0.033842,0.002120,0.090184
04915,8641489,-0.327934,-0.207831,9.667200,-0.026979,-0.002879,0.093650
04916,8641514,-0.301328,-0.142717,9.702438,-0.026414,0.003823,0.092135
04917,8641539,-0.444412,-0.289191,9.733885,-0.021066,-0.002812,0.095043
04918,8641564,-0.381771,-0.291028,9.655025,-0.007080,-0.009598,0.099060
04919,8641589,-0.420515,0.000369,9.825258,-0.005388,-0.008398,0.102847
04920,8641614,-0.418426,-0.122287,9.738209,-0.006552,-0.005139,0.103763
04921,8641639,-0.371739,-0.084208,9.764796,0.000080,-0.010957,0.104160
04922,8641664,-0.424038,-0.094405,9.779554,0.001853,-0.009903,0.108796
04923,8641689,-0.408242,-0.137587,9.820542,0.011221,-0.013354,0.111771
04924,8641714,-0.432349,-0.050659,9.832008,0.014935,-0.012194,0.111376
04925,8641739,-0.504612,-0.055274,9.802662,0.016864,-0.014313,0.112130
04926,8641764,-0.543625,-0.010876,9.731902,0.020599,-0.019157,0.115823
04927,8641087,NaN,NaN,NaN,NaN,NaN,NaN
04928,8641789,-0.493213,0.002861,9.703626,0.025342,-0.021873,0.120603
04929,8641814,-0.527564,0.009916,9.737123,0.032356,-0.020148,0.123013
04930,8641839,-0.548191,0.005796,9.752385,0.032201,-0.023815,0.126887
04931,8641864,-0.541071,0.008452,9.766696,0.038932,-0.032809,0.126208
04932,8641889,-0.567113,0.008176,9.783052,0.044923,-0.032203,0.130852
04933,8641914,-0.515501,-0.043066,9.712386,0.053363,-0.032607,0.130022
04934,8641939,-0.469950,0.006476,9.725923,0.057354,-0.032984,0.137814
04935,8641964,-0.462020,-0.004158,9.722538,0.065245,-0.032359,0.137588
04936,8641989,-0.452170,0.006513,9.701819,0.070550,-0.034519,0.138877
04937,8642014,-0.456900,0.070496,9.707654,0.071532,-0.032856,0.141890
04938,8642039,-0.447650,0.076730,9.658807,0.072934,-0.042720,0.143535
04939,8642064,-0.437116,0.121445,9.669291,0.073843,-0.039688,0.145664
04940,8642089,-0.405641,0.136682,9.627591,0.070601,-0.043815,0.151039
04941,8642114,-0.406032,0.153873,9.591302,0.066810,-0.042821,0.154562
04942,8642139,-0.421960,0.175593,9.625469,0.066081,-0.046097,0.160437
04943,8642164,-0.393133,0.166485,9.621084,0.062550,-0.050399,0.160769
04944,8642189,-0.394178,0.197036,9.609948,0.051235,-0.046162,0.167634
04945,8642214,-0.379216,0.199512,9.574569,0.051235,-0.053249,0.172704
04946,8642239,-0.359239,0.190778,9.541166,0.044968,-0.051324,0.176495
04947,8642264,-0.383434,0.236177,9.519518,0.038820,-0.050864,0.179548
04948,8642289,-0.365199,0.222795,9.442679,0.028557,-0.053051,0.185893
04949,8642314,-0.359960,0.257545,9.426515,0.025634,-0.055948,0.188430
04950,8642339,-0.382192,0.232069,9.379030,0.015760,-0.061680,0.196332
04951,8642364,-0.379038,0.176157,9.350421,0.011402,-0.059508,0.198799
04952,8642389,-0.371739,0.179582,9.351234,0.006565,-0.063704,0.203841
04953,8642414,-0.413091,0.174683,9.359679,-0.001684,-0.062743,0.210982
04954,8642439,-0.452589,0.100840,9.346332,-0.009401,-0.065127,0.216942
04955,8642464,-0.438076,0.096042,9.333674,-0.011580,-0.068843,0.216538
04956,8642489,-0.440802,0.108861,9.315100,-0.010847,-0.067852,0.227021
04957,8642514,-0.455141,0.098584,9.279914,-0.017594,-0.071609,0.228842
04958,8642539,-0.429882,0.106053,9.236903,-0.020772,-0.074650,0.233113
04959,8642564,-0.431920,0.137627,9.234333,-0.024690,-0.081074,0.239304
04960,8642589,-0.440118,0.114945,9.205816,-0.027886,-0.075938,0.241857
04961,8642614,-0.399295,0.114864,9.176657,-0.032213,-0.080732,0.250223
04962,8642639,-0.406481,0.122813,9.144114,-0.042261,-0.077826,0.253215
04963,8642664,-0.369082,0.052356,9.095064,-0.046036,-0.077367,0.254033
04964,8642689,-0.349087,0.046152,9.093513,-0.052357,-0.078836,0.256322
04965,8642714,-0.330115,-0.011103,9.060172,-0.057375,-0.069697,0.262319
04966,8642739,-0.269779,-0.044807,9.028956,-0.061476,-0.070260,0.264291
04967,8642764,-0.255627,-0.075314,9.010522,-0.064515,-0.068311,0.267004
04968,8642789,-0.223939,-0.075237,8.963240,-0.067694,-0.066707,0.267845
04969,8642814,-0.208458,-0.074360,8.951079,-0.067852,-0.067510,0.270800
04970,8642839,-0.199336,-0.057419,8.950317,-0.075099,-0.068305,0.276371
04971,8642864,-0.137377,-0.057081,8.971912,-0.074682,-0.065483,0.275900
04972,8642889,-0.092560,-0.052571,8.999994,-0.081339,-0.066799,0.282528
04973,8642914,-0.030430,-0.075539,9.026379,-0.084126,-0.065030,0.283169
04974,8642939,0.045881,-0.099662,9.080801,-0.089179,-0.062780,0.288609
04975,8642964,0.095648,-0.142547,9.121539,-0.086568,-0.058410,0.288967
04976,8642989,0.153815,-0.181370,9.161300,-0.085130,-0.054562,0.289982
04977,8643014,0.138933,-0.167563,9.228393,-0.084689,-0.053406,0.293533
04978,8643039,0.206213,-0.171441,9.214250,-0.081991,-0.055544,0.292221
04979,8643064,0.264208,-0.173696,9.232177,-0.078909,-0.050427,0.298072
04980,8643089,0.272899,-0.157310,9.212532,-0.084516,-0.048971,0.297608
04981,8643114,0.321441,-0.138888,9.188215,-0.079542,-0.044365,0.300177
04982,8643139,0.340569,-0.127696,9.182542,-0.077973,-0.042626,0.303102
04983,8643164,0.351744,-0.102381,9.198210,-0.079969,-0.036997,0.303746
04984,8643189,0.309835,-0.084229,9.207609,-0.078462,-0.032602,0.304096
04985,8643214,0.331182,-0.062933,9.180431,-0.079578,-0.032756,0.306518
04986,8643239,0.307230,-0.039170,9.208427,-0.080554,-0.026478,0.312627
04987,8643264,0.300606,-0.018256,9.262576,-0.084068,-0.019835,0.310943
04988,8643289,0.320120,-0.070683,9.267794,-0.087403,-0.014313,0.309152
04989,8643314,0.295378,-0.045070,9.303299,-0.085105,-0.009833,0.314396
04990,8643339,0.307605,-0.049584,9.288093,-0.087437,0.004733,0.316537
04991,8643364,0.273211,-0.039866,9.274720,-0.087495,0.010402,0.319225
04992,8643389,0.255566,0.011632,9.271080,-0.092231,0.016422,0.319035
04993,8643414,0.238893,-0.018999,9.237463,-0.090541,0.028484,0.322802
04994,8643439,0.185600,0.033538,9.257662,-0.095080,0.030800,0.323888
04995,8643464,0.187269,0.028899,9.233178,-0.100595,0.041064,0.324389
04996,8643489,0.157972,0.040818,9.264841,-0.103478,0.045057,0.325810
04997,8643514,0.127960,0.051937,9.309594,-0.107235,0.053059,0.333444
04998,8643539,0.095418,0.023620,9.328614,-0.111631,0.057899,0.336266
04999,8643564,0.085823,0.012679,9.333692,-0.109690,0.070659,0.339266
05000,8643589,0.052135,0.000786,9.324317,-0.110640,0.074289,0.340865
05001,8643614,0.041708,-0.042113,9.345148,-0.111428,0.079338,0.345833
05002,8643639,0.047716,-0.100335,9.373323,-0.106789,0.083058,0.349718
05003,8643664,0.052495,-0.115899,9.433188,-0.107500,0.087067,0.355942
05004,8643689,0.031244,-0.160602,9.474928,-0.105792,0.091671,0.359660
05005,8643714,0.059843,-0.233243,9.520079,-0.103694,0.097262,0.367307
05006,8643739,0.045734,-0.237832,9.591556,-0.098436,0.095876,0.367557
05007,8643764,0.084402,-0.267311,9.675721,-0.093001,0.099976,0.371408
05008,8643789,0.082692,-0.325696,9.749601,-0.090039,0.098249,0.377443
05009,8643814,0.088494,-0.331097,9.822560,-0.082400,0.100297,0.383767
05010,8643839,0.096875,-0.410494,9.822222,-0.078429,0.101893,0.386880
05011,8643864,0.109807,-0.418320,9.855125,-0.078078,0.104048,0.392602
05012,8643889,0.136521,-0.448543,9.879782,-0.070244,0.101469,0.398388
05013,8643914,0.157795,-0.521325,9.848906,-0.065066,0.101923,0.401109
05014,8643939,0.169116,-0.523930,9.798794,-0.061554,0.102515,0.403947
05015,8643964,0.172463,-0.430312,9.797443,-0.062124,0.105677,0.404104
05016,8643989,0.157074,-0.373887,9.756605,-0.059681,0.103157,0.412961
05017,8644014,0.186013,-0.326528,9.706255,-0.065845,0.098116,0.416248
05018,8644039,0.195333,-0.223601,9.700256,-0.073101,0.104601,0.422175
05019,8644064,0.189076,-0.176992,9.645087,-0.079839,0.100190,0.424809
05020,8644089,0.221211,-0.107864,9.620945,-0.087471,0.099724,0.431239
05021,8644114,0.204293,-0.042923,9.653660,-0.099984,0.099488,0.438231
05022,8644139,0.227278,-0.031806,9.670616,-0.113961,0.101680,0.440405
05023,8644164,0.228638,-0.030930,9.715701,-0.127445,0.103081,0.448880
05024,8644189,0.217175,-0.046209,9.752319,-0.134926,0.105505,0.451600
05025,8644214,0.196154,-0.102693,9.788259,-0.147215,0.107691,0.456715
05026,8644239,0.183039,-0.141396,9.823032,-0.159456,0.103652,0.461530
05027,8644264,0.142049,-0.178566,9.841995,-0.170740,0.105987,0.465605
05028,8643587,NaN,NaN,NaN,NaN,NaN,NaN
05029,8644289,0.120457,-0.246589,9.865054,-0.179178,0.101631,0.473418
05030,8644314,0.111888,-0.277587,9.910463,-0.186710,0.106224,0.476364
05031,8644339,0.075789,-0.340944,9.978223,-0.191727,0.102461,0.481368
05032,8644364,0.074338,-0.414879,10.038068,-0.198278,0.097860,0.485680
05033,8644389,0.094231,-0.471721,10.115638,-0.197907,0.097109,0.493249
05034,8644414,0.069457,-0.503362,10.200671,-0.197628,0.092921,0.497099
05035,8644439,0.082879,-0.571898,10.270300,-0.193042,0.088909,0.499647
05036,8644464,0.102802,-0.559143,10.348323,-0.183243,0.089286,0.504344
05037,8644489,0.091299,-0.576993,10.410835,-0.176591,0.082988,0.508112
05038,8644514,0.099206,-0.600605,10.446914,-0.161608,0.078341,0.512581
05039,8644539,0.126282,-0.562657,10.461237,-0.149718,0.073319,0.514976
05040,8644564,0.132996,-0.508008,10.477210,-0.130680,0.070990,0.517912
05041,8644589,0.116188,-0.468303,10.471212,-0.121731,0.070766,0.525466
05042,8644614,0.148426,-0.498157,10.398028,-0.101063,0.067519,0.527979
05043,8644639,0.176026,-0.444356,10.397592,-0.083870,0.063445,0.531269
05044,8644664,0.183797,-0.470038,10.371132,-0.072919,0.060416,0.534294
05045,8644689,0.235615,-0.525752,10.326059,-0.051802,0.058962,0.533102
05046,8644714,0.248026,-0.449174,10.329483,-0.038311,0.061799,0.534321
05047,8644739,0.207067,-0.419879,10.291482,-0.026217,0.055870,0.537629
05048,8644764,0.324965,-0.563851,10.260315,-0.012027,0.067148,0.536967
05049,8644789,0.293253,-0.505281,10.230594,0.004182,0.072493,0.536447
05050,8644814,0.296979,-0.505033,10.174909,0.014562,0.077919,0.536916
05051,8644839,0.353327,-0.607112,10.128584,0.031666,0.085405,0.535765
05052,8644864,0.311826,-0.493300,10.105005,0.042009,0.094830,0.534872
05053,8644889,0.324119,-0.514934,10.041424,0.042164,0.100791,0.532884
05054,8644914,0.327990,-0.581677,10.038172,0.053044,0.105985,0.534881
05055,8644939,0.265110,-0.499275,10.051252,0.055444,0.115263,0.524204
05056,8644964,0.266513,-0.584650,10.019124,0.057746,0.123104,0.521234
05057,8644989,0.261405,-0.592786,10.022512,0.058798,0.128830,0.519832
05058,8645014,0.240528,-0.614512,10.049650,0.064608,0.140192,0.516737
05059,8645039,0.253550,-0.637701,10.040264,0.069641,0.139356,0.507460
05060,8645064,0.240610,-0.695299,10.028463,0.063594,0.151508,0.504801
05061,8645089,0.274240,-0.722882,10.043140,0.067180,0.156725,0.501088
05062,8645114,0.261796,-0.777239,10.044119,0.064697,0.162100,0.493737
05063,8645139,0.268117,-0.825689,10.011038,0.066597,0.175887,0.486023
05064,8645164,0.238131,-0.825683,10.000735,0.067455,0.181652,0.480343
05065,8645189,0.232313,-0.858271,9.999400,0.065482,0.186523,0.473332
05066,8645214,0.179473,-0.890920,10.010745,0.069744,0.189146,0.472491
05067,8645239,0.147288,-0.924959,10.022419,0.066703,0.189929,0.463297
05068,8645264,0.103532,-0.956543,10.044659,0.068732,0.196632,0.458535
05069,8645289,0.039374,-0.955474,10.051200,0.069279,0.196984,0.453419
05070,8645314,0.051248,-0.993502,10.063056,0.069696,0.193342,0.450563
05071,8645339,0.010827,-1.031725,10.095851,0.065383,0.196727,0.438862
05072,8645364,0.012938,-1.067664,10.141494,0.070070,0.187708,0.438046
05073,8645389,0.006102,-1.115604,10.230198,0.077143,0.187554,0.434823
05074,8645414,-0.015296,-1.142945,10.256587,0.076463,0.185693,0.428826
05075,8645439,0.018265,-1.162425,10.254697,0.081476,0.178581,0.424933
05076,8645464,-0.020067,-1.169349,10.263078,0.079107,0.178251,0.419558
05077,8645489,0.001577,-1.199221,10.188296,0.080673,0.171781,0.415034
05078,8645514,0.035406,-1.160305,10.094956,0.079557,0.164061,0.412727
05079,8645539,0.040394,-1.129636,10.014818,0.077180,0.161160,0.406931
05080,8645564,0.079160,-1.158943,9.901619,0.071471,0.154426,0.404727
05081,8645589,0.124288,-1.121875,9.860893,0.065362,0.151633,0.400545
05082,8645614,0.140552,-1.126451,9.794441,0.060690,0.139476,0.392643
05083,8645639,0.202010,-1.151310,9.731069,0.052311,0.136409,0.388876
05084,8645664,0.218858,-1.119130,9.717559,0.040668,0.137267,0.383442
05085,8645689,0.241862,-1.141869,9.658377,0.032178,0.138710,0.372817
05086,8645714,0.232110,-1.094514,9.638550,0.026310,0.129222,0.370800
05087,8645739,0.236659,-1.056861,9.612740,0.017116,0.127987,0.366455
05088,8645764,0.252787,-1.037571,9.567199,0.011819,0.133156,0.359520
05089,8645789,0.266827,-0.955873,9.494731,0.001473,0.128037,0.353404
05090,8645814,0.264810,-0.895824,9.462409,-0.011435,0.124180,0.350592
05091,8645839,0.284433,-0.855532,9.411449,-0.023092,0.122457,0.347502
05092,8645864,0.294184,-0.816398,9.345373,-0.036539,0.123314,0.341646
05093,8645889,0.302535,-0.777825,9.339093,-0.046900,0.116392,0.338053
05094,8645914,0.298472,-0.776498,9.316336,-0.060172,0.121751,0.336795
05095,8645939,0.322480,-0.778383,9.289962,-0.068058,0.118481,0.331173
05096,8645964,0.254479,-0.795000,9.328917,-0.082466,0.118152,0.326719
05097,8645989,0.266003,-0.846147,9.310931,-0.088961,0.120039,0.325809
05098,8646014,0.261569,-0.862729,9.339174,-0.096136,0.121614,0.319596
05099,8646039,0.227576,-0.877664,9.375061,-0.105935,0.118295,0.318065
05100,8646064,0.183096,-0.922318,9.406136,-0.107016,0.115872,0.315576
05101,8646089,0.187921,-0.927824,9.486408,-0.109917,0.116191,0.313153
05102,8646114,0.138210,-0.906177,9.520477,-0.107281,0.116979,0.308657
05103,8646139,0.113899,-0.926730,9.608922,-0.109170,0.112555,0.309577
05104,8646164,0.106193,-0.873253,9.664956,-0.108854,0.110174,0.308711
05105,8646189,0.110149,-0.867848,9.705583,-0.108896,0.106273,0.306205
05106,8646214,0.088395,-0.859242,9.765641,-0.107011,0.104662,0.308042
05107,8646239,0.094347,-0.826894,9.802033,-0.102921,0.102041,0.308723
05108,8646264,0.061034,-0.837499,9.847068,-0.099304,0.100123,0.304081
05109,8646289,0.073183,-0.832203,9.850836,-0.100571,0.099080,0.304972
05110,8646314,0.067428,-0.831703,9.869648,-0.098664,0.096092,0.301790
05111,8646339,0.050990,-0.861129,9.854122,-0.097838,0.090345,0.302664
05112,8646364,0.055456,-0.872860,9.852335,-0.095868,0.087412,0.303412
05113,8646389,0.093220,-0.898687,9.825828,-0.091513,0.084849,0.304896
05114,8646414,0.100713,-0.873902,9.832938,-0.090164,0.083246,0.302852
05115,8646439,0.122341,-0.882457,9.837847,-0.093044,0.078856,0.302372
05116,8646464,0.161597,-0.889460,9.830581,-0.089458,0.074100,0.299435
05117,8646489,0.225190,-0.871974,9.849708,-0.090477,0.070239,0.296891
05118,8646514,0.282454,-0.897906,9.834325,-0.096063,0.068092,0.295427
05119,8646539,0.315567,-0.929153,9.809599,-0.096652,0.066151,0.290190
05120,8646564,0.380460,-0.916846,9.846153,-0.097899,0.064809,0.289384
05121,8646589,0.408903,-0.902009,9.895244,-0.099975,0.061489,0.284670
05122,8646614,0.440470,-0.900779,9.941953,-0.101584,0.065520,0.279408
05123,8646639,0.449281,-0.887340,10.003014,-0.101390,0.064569,0.278116
05124,8646664,0.493297,-0.899406,10.013842,-0.098382,0.062083,0.276164
05125,8646689,0.508028,-0.861551,10.036163,-0.098394,0.061702,0.272929
05126,8646714,0.524173,-0.862448,10.054429,-0.095506,0.059793,0.267132
05127,8646739,0.543492,-0.884381,10.068257,-0.092965,0.056882,0.264786
05128,8646764,0.527488,-0.878932,10.117878,-0.088309,0.059464,0.260616
05129,8646789,0.504167,-0.851149,10.158086,-0.078650,0.056470,0.260972
05130,8646814,0.486419,-0.888065,10.191903,-0.066520,0.058172,0.258460
05131,8646087,NaN,NaN,NaN,NaN,NaN,NaN
05132,8646839,0.492113,-0.891621,10.243263,-0.059067,0.052946,0.253773
05133,8646864,0.479550,-0.902742,10.298561,-0.048871,0.050532,0.252528
05134,8646889,0.455948,-0.945667,10.351475,-0.037177,0.049327,0.249598
05135,8646914,0.448710,-0.954446,10.362148,-0.021292,0.044867,0.246892
05136,8646939,0.460417,-0.952259,10.366766,-0.008741,0.047011,0.243623
05137,8646964,0.432002,-0.985405,10.378656,0.006620,0.046023,0.241395
05138,8646989,0.447986,-1.031550,10.332498,0.024531,0.044566,0.239868
05139,8647014,0.423228,-1.019001,10.319470,0.037456,0.042176,0.237706
05140,8647039,0.430087,-1.070109,10.282992,0.054807,0.038839,0.229641
05141,8647064,0.422658,-1.099702,10.215377,0.071410,0.037741,0.229419
05142,8647089,0.410219,-1.069465,10.152992,0.081056,0.037067,0.221648
