Acc_X,Acc_Y,Acc_Z
-0.232531,-0.387,8.052283
-0.295772,-0.375814,7.98967
-0.370802,-0.355798,7.8848
-0.428369,-0.333878,7.814547
-0.511729,-0.367494,7.74327
-0.620112,-0.31275,7.680671
-0.656385,-0.29299,7.583308
-0.723124,-0.247252,7.518802
-0.801555,-0.237292,7.446499
-0.837206,-0.175745,7.371084
-0.878108,-0.125436,7.313042
-0.921373,-0.095541,7.277553
-0.997425,-0.090812,7.208278
-1.070881,-0.105306,7.108807
-1.125732,-0.037015,7.073279
-1.1239,0.00468,7.004448
-1.175213,0.024314,6.94671
-1.271522,0.024257,6.883921
-1.321928,0.021684,6.873354
-1.387171,0.060308,6.850607
-1.499945,0.064285,6.838649
-1.519715,0.062222,6.828019
-1.621485,0.060623,6.803455
-1.659786,0.085597,6.812311
-1.704851,0.125514,6.798687
-1.708394,0.092923,6.801658
-1.744655,0.079362,6.773323
-1.715585,0.070054,6.785789
-1.716829,0.095982,6.790416
-1.699331,0.093442,6.785663
-1.624625,0.058189,6.749545
-1.608471,0.029184,6.748278
-1.530605,0.031567,6.736873
-1.448105,-0.010193,6.76045
-1.378514,-0.040817,6.780263
-1.304102,-0.077329,6.788984
-1.236465,-0.115377,6.790138
-1.142024,-0.129237,6.787583
-1.082074,-0.157959,6.831996
-1.026896,-0.226336,6.800317
-0.973418,-0.294381,6.818483
-0.887689,-0.287217,6.868168
-0.887871,-0.333981,6.864092
-0.856997,-0.413334,6.84961
-0.83625,-0.404339,6.922544
-0.8108,-0.407667,6.928332
-0.825026,-0.431134,6.997926
-0.819509,-0.498322,7.030194
-0.840771,-0.549879,7.124148
-0.916168,-0.544802,7.226012
-0.931447,-0.541504,7.280706
-0.970302,-0.554435,7.381459
-0.993643,-0.579961,7.469335
-1.043455,-0.615897,7.549374
-1.075803,-0.577473,7.673415
-1.087131,-0.548838,7.767123
-1.078178,-0.566757,7.861677
-1.056174,-0.542148,7.961763
-1.0911,-0.518775,8.073216
-1.07763,-0.472142,8.125204
-1.030831,-0.437839,8.197758
-1.023661,-0.400607,8.232648
-0.996807,-0.360783,8.287513
-0.99705,-0.326795,8.357999
-0.988704,-0.278249,8.428631
-0.990886,-0.279471,8.445061
-0.934648,-0.301775,8.471407
-0.982937,-0.268588,8.506681
-1.014161,-0.265544,8.514359
-1.013283,-0.266464,8.552973
-1.074235,-0.290846,8.563952
-1.098491,-0.333468,8.633884
-1.15682,-0.306214,8.710254
-1.212318,-0.33772,8.786716
-1.250179,-0.411373,8.84971
-1.349521,-0.468078,8.936511
-1.454238,-0.488393,9.027191
-1.534075,-0.508584,9.098192
-1.601061,-0.53586,9.204148
-1.731438,-0.604921,9.340006
-1.879929,-0.679246,9.434285
-1.988818,-0.642286,9.592223
-2.080739,-0.709383,9.708943
-2.172486,-0.815397,9.806283
-2.272001,-0.832229,9.946155
-2.366907,-0.860846,10.071047
-2.472727,-0.872499,10.185972
-2.436144,-0.888552,10.319168
-2.443914,-0.898703,10.43051
-2.417651,-0.924486,10.568386
-2.383873,-0.868762,10.673264
-2.355588,-0.885884,10.73517
-2.338667,-0.905847,10.812759
-2.224383,-0.890061,10.886926
-2.139276,-0.829728,10.940849
-2.030395,-0.868521,10.995994
-1.9372,-0.876864,10.98844
-1.871955,-0.892491,11.021013
-1.762083,-0.925413,11.049619
-1.643296,-0.92471,11.102489
-1.563289,-0.964578,11.124889
-1.499366,-1.012207,11.115291
-1.444939,-1.073112,11.178591
-1.372207,-1.13664,11.213869
-1.314598,-1.168168,11.294264
-1.27943,-1.266062,11.352054
-1.250805,-1.345783,11.426679
-1.248155,-1.412176,11.560359
-1.24929,-1.481324,11.658902
-1.249128,-1.577074,11.749067
-1.247586,-1.662888,11.877789
-1.274569,-1.798244,11.996749
-1.261031,-1.811098,12.134463
-1.177366,-1.892153,12.282045
-1.179043,-1.969504,12.493298
-1.158169,-2.075421,12.694241
-1.148983,-2.113254,12.963251
-1.157604,-2.119741,13.237718
-1.071707,-2.172477,13.471048
-1.032786,-2.155989,13.77664
-1.044127,-2.114254,14.047441
-0.986314,-2.072633,14.266374
-0.96922,-1.976941,14.578529
-0.915401,-1.878268,14.788657
-0.873073,-1.797685,15.03433
-0.819385,-1.607117,15.251801
-0.71505,-1.353777,15.435154
-0.467296,-1.008838,15.485674
-0.121613,-0.111442,15.897318
0.211316,0.264795,15.865155
0.368342,0.354904,15.624276
0.544989,0.240549,15.267809
0.699018,0.062679,14.791474
0.887176,-0.092651,14.312174
1.091028,-0.083595,13.934834
1.390453,0.135014,13.63792
1.761161,0.489472,13.410966
2.13351,0.912493,13.252471
2.421629,1.212462,13.102885
2.68739,1.341788,12.901593
2.875522,1.357405,12.683198
2.990403,1.251547,12.421836
3.029903,1.192254,12.198037
3.084051,1.182343,11.99462
3.119736,1.167078,11.825683
3.100832,1.137194,11.618396
3.001883,1.054831,11.465713
2.876833,0.972952,11.293626
2.755157,1.048204,11.152708
3.136297,3.102486,11.773487
2.809611,1.488671,11.333531
1.89103,0.03021,10.26309
1.899421,-0.032042,10.092738
1.63284,0.142533,10.327239
1.566414,0.403867,10.053228
1.25749,0.035923,9.747156
0.999859,-0.0751,9.619862
0.823414,-0.207479,9.351126
0.525685,-0.261925,9.184385
0.275035,-0.168629,9.042935
0.099413,-0.214575,8.888701
-0.010665,-0.221066,8.698539
-0.066768,-0.313372,8.57833
-0.283369,-0.241857,8.529319
-0.288063,-0.229336,8.518281
-0.381977,-0.151452,8.521397
-0.344295,-0.09437,8.530318
-0.400355,-0.073961,8.52367
-0.386351,0.000631,8.594091
-0.361527,0.109172,8.693948
-0.321092,0.219588,8.817366
-0.387544,0.271859,8.874204
-0.286444,0.346615,8.979887
-0.208227,0.468517,9.112991
-0.243483,0.497351,9.221944
-0.231036,0.549155,9.313688
-0.125211,0.614117,9.385964
-0.039548,0.607937,9.501096
-0.057061,0.657186,9.669701
0.009044,0.676898,9.77874
0.038472,0.66385,9.871115
0.027571,0.65592,9.986259
0.106825,0.630203,10.040107
0.130421,0.629961,10.12997
0.206088,0.669826,10.243807
0.28186,0.653277,10.406818
0.333702,0.597253,10.55552
0.338283,0.562694,10.688156
0.432597,0.548135,10.823604
0.550398,0.533938,10.936516
0.666495,0.524122,10.995833
0.809027,0.479752,11.107749
0.87295,0.518189,11.248027
1.006546,0.391194,11.340106
1.059193,0.308548,11.345091
1.072451,0.175458,11.435934
1.080646,0.117142,11.467201
1.135288,-0.026907,11.532016
1.092061,-0.125483,11.570532
1.110505,-0.224408,11.559595
1.122662,-0.337771,11.546568
1.131989,-0.397125,11.628376
1.035185,-0.499002,11.536626
1.038106,-0.576483,11.478894
0.982668,-0.647906,11.372034
0.934679,-0.720175,11.307034
0.873927,-0.750784,11.19292
0.782478,-0.859426,11.044865
0.701039,-0.937873,10.880523
0.623406,-0.984414,10.736441
0.561514,-1.023484,10.558909
0.484662,-1.050376,10.447394
0.44691,-1.100928,10.317366
0.349756,-1.116826,10.138595
0.25203,-1.23171,9.914462
0.193855,-1.259684,9.692826
0.150745,-1.280878,9.514353
0.135018,-1.33515,9.332173
0.072411,-1.356079,9.117112
0.036359,-1.368065,8.915693
0.020889,-1.345526,8.726107
0.005614,-1.400214,8.514856
-0.017676,-1.411521,8.327358
-0.031576,-1.371576,8.127645
-0.026572,-1.310182,7.969032
-0.071419,-1.224618,7.826155
0.048575,-0.792426,7.836943
0.257364,0.037269,8.012532
0.280906,0.130239,7.941334
0.221677,-0.080407,7.648575
0.068497,-0.5931,7.324661
-0.159564,-1.193437,6.971279
-0.355669,-1.813801,6.5633
-0.510881,-2.237207,6.21163
-0.438007,-1.935871,6.147074
-0.22856,-1.221615,6.390024
-0.115854,-0.559975,6.66274
-0.08927,-0.098022,6.725048
-0.051838,-0.014119,6.666915
-0.191767,-0.161147,6.51297
-0.315944,-0.380643,6.273881
-0.462865,-0.543852,6.120646
-0.597266,-0.587576,6.03921
-0.655025,-0.519232,6.031677
-0.696612,-0.334301,6.090315
-0.717322,-0.156603,6.138946
-0.816068,-0.030597,6.149045
-0.826676,0.006361,6.10722
-0.88273,0.040522,6.077618
-0.930309,0.080442,6.094299
-0.988145,0.131829,6.063894
-1.027347,0.147139,6.08049
-1.041371,0.161414,6.102342
-1.069667,0.199587,6.201024
-1.132381,0.28604,6.262542
-1.136571,0.401731,6.317673
-1.130492,0.472377,6.418914
-1.118414,0.409329,6.421337
-1.181822,0.240996,6.395469
-1.230451,0.078694,6.382014
-1.248871,-0.045343,6.369334
-1.210313,-0.200882,6.354274
-1.202162,-0.250538,6.407286
-1.204933,-0.277118,6.470025
-1.116344,-0.234947,6.525727
-0.981511,-0.253868,6.614237
-0.969914,-0.270321,6.691091
-0.937023,-0.271544,6.737636
-0.840007,-0.280458,6.812806
-0.76123,-0.121785,7.024904
-0.082255,1.949448,7.77055
-0.340703,0.125765,7.476158
-0.906696,-0.880555,6.719646
-0.67535,-0.996739,6.805058
-0.482967,-0.727222,7.243542
-0.368915,-0.42169,7.336351
-0.374816,-0.653086,7.366004
-0.262962,-0.758541,7.494831
-0.303952,-0.894349,7.443707
-0.107541,-0.935792,7.574829
-0.090076,-0.785906,7.78161
-0.061222,-0.935515,7.854421
0.023944,-0.982493,7.900839
0.108551,-1.010417,8.030376
0.002226,-1.050127,8.187866
0.081156,-1.080645,8.275012
0.107855,-1.094044,8.40425
0.120821,-1.176759,8.546422
0.080447,-1.241325,8.631683
0.110221,-1.291791,8.79198
0.047762,-1.261331,8.976539
0.104548,-1.29318,9.131717
0.042078,-1.336179,9.288108
0.088879,-1.389821,9.468555
-0.03121,-1.408472,9.637264
-0.131613,-1.422305,9.841955
-0.06769,-1.466891,10.01563
-0.143745,-1.50067,10.208013
-0.153872,-1.51409,10.450489
-0.20915,-1.510061,10.611086
-0.165072,-1.508395,10.775588
-0.176603,-1.533703,10.916006
-0.170966,-1.54533,11.073635
-0.19445,-1.531969,11.238694
-0.196782,-1.481231,11.411939
-0.173505,-1.52409,11.592018
-0.202066,-1.587707,11.749153
-0.200873,-1.586361,11.86467
-0.307522,-1.606292,12.052215
-0.308155,-1.588871,12.217511
-0.3201,-1.629599,12.368216
-0.346172,-1.672485,12.565722
-0.374331,-1.709807,12.762971
-0.43048,-1.752819,12.921501
-0.450627,-1.844269,13.022886
-0.484887,-1.944786,13.117596
-0.488938,-1.968433,13.217583
-0.516846,-1.984889,13.294811
-0.487021,-2.067955,13.378048
-0.563677,-2.080239,13.40752
-0.521639,-2.165874,13.484319
-0.575635,-2.123776,13.554561
-0.536289,-2.126605,13.635143
-0.513529,-2.201925,13.708218
-0.49013,-2.216937,13.7622
-0.476691,-2.252116,13.786762
-0.463221,-2.260806,13.793765
-0.466905,-2.256256,13.814068
-0.461686,-2.31022,13.792728
-0.511671,-2.356693,13.814003
-0.593577,-2.451162,13.804216
-0.653669,-2.553107,13.740927
-0.749023,-2.698217,13.686057
-0.844477,-2.809824,13.662667
-0.973441,-2.887613,13.619327
-1.027462,-2.976782,13.54081
-1.120371,-3.055297,13.477739
-1.195125,-3.138439,13.405537
-1.238757,-3.194025,13.355652
-1.286227,-3.213621,13.274448
-1.250981,-3.194565,13.231519
-1.228154,-3.157704,13.146774
-1.251645,-3.086549,13.085397
-1.150395,-2.949598,13.068429
-1.14931,-2.787925,13.061948
-1.104949,-2.63138,13.025773
-0.926662,-1.865065,13.261953
-0.603532,-0.830549,13.562578
-0.564265,-0.319687,13.653667
-0.482076,-0.310617,13.39014
-0.555618,-0.683164,12.983125
-0.717712,-1.269209,12.54884
-1.214965,-1.902082,11.828683
-0.869742,-1.622336,11.563943
-0.577823,-0.36876,11.888701
-0.223,0.850515,12.213801
-0.024389,1.646788,12.3413
0.083811,1.967633,12.236436
0.10102,1.949217,11.964759
-0.005112,2.20719,11.85746
0.005105,2.480045,11.736089
-0.029402,2.806659,11.634942
-0.138173,3.184743,11.522304
-0.390383,3.573861,11.378182
-0.618262,3.943101,11.136272
-0.552033,4.131804,10.936073
-0.293324,4.153079,10.6746
0.007636,3.856654,10.286082
0.225046,3.386084,9.840164
0.118522,3.088787,9.510317
-0.162457,2.798665,9.976854
-0.218806,2.574612,10.124259
-0.03155,2.17091,9.935509
0.057522,1.976183,9.506627
0.021412,1.806353,9.339809
-0.020796,1.61804,9.326616
-0.094355,1.54076,9.28493
-0.237659,1.648017,9.2553
-0.317881,1.969956,9.116209
-0.370591,2.314506,9.080042
-0.291225,2.479411,9.218125
-0.177496,2.599818,9.286995
-0.095179,2.614865,9.336313
-0.045424,2.526117,9.34784
-0.014477,2.31062,9.214543
-0.044915,2.01513,9.087557
-0.049153,1.806977,8.996788
-0.023593,1.675858,9.021662
0.030514,1.668807,9.078035
0.087575,1.711953,9.112156
0.147989,1.673152,9.152822
0.145558,1.612649,9.204937
0.15513,1.574453,9.222779
0.162755,1.529602,9.315247
0.183261,1.514294,9.374381
0.18993,1.515543,9.474283
0.109628,1.486043,9.573917
0.146589,1.440121,9.629998
0.092946,1.359378,9.599059
-0.000148,1.153338,9.613152
-0.055091,1.065018,9.671658
-0.180806,1.049032,9.751249
-0.286923,1.10254,9.843009
-0.326421,1.185047,9.952422
0.062568,3.23457,10.958311
0.594414,4.037029,11.384569
-0.764878,0.538444,10.152492
-0.788341,0.581632,9.617955
-0.792725,0.543875,10.21346
-0.773383,1.076295,10.471568
-0.795229,1.061956,10.331844
-0.829736,0.742706,10.302866
-0.863483,0.804152,10.495926
-0.842286,0.542407,10.365204
-0.832331,0.469284,10.359047
-0.80494,0.504433,10.381835
-0.865826,0.385701,10.400594
-0.847434,0.348481,10.373989
-0.839923,0.188893,10.291763
-0.911911,0.095001,10.315561
-0.908213,0.060972,10.22848
-0.834143,-0.0,10.212318
-0.893262,-0.09674,10.172384
-0.895969,-0.214609,10.083627
-0.907829,-0.323609,10.000715
-0.902653,-0.365318,9.911848
-0.871126,-0.426829,9.84641
-0.862122,-0.539196,9.736777
-0.805036,-0.639823,9.604209
-0.735628,-0.677084,9.537252
-0.772865,-0.713677,9.420278
-0.790598,-0.750432,9.290956
-0.736485,-0.734485,9.083811
-0.655792,-0.782797,8.936895
-0.601524,-0.859401,8.761836
-0.677803,-0.873228,8.58331
-0.688758,-0.904743,8.399199
-0.6656,-0.881059,8.23737
-0.596341,-0.88599,8.088529
-0.619323,-0.9382,7.935473
-0.625908,-0.918656,7.75958
-0.578207,-0.836461,7.62455
-0.583692,-0.821159,7.493508
-0.609599,-0.814215,7.375569
-0.700245,-0.793821,7.278168
-0.694787,-0.763804,7.091431
-0.610901,-0.766675,6.97972
-0.688816,-0.70628,6.982185
-0.729798,-0.676866,6.864939
-0.848889,-0.663044,6.764259
-0.883884,-0.593501,6.682276
-0.826785,-0.54382,6.607698
-0.845203,-0.523131,6.534177
-0.906849,-0.459041,6.501176
-0.952028,-0.386151,6.438132
-0.918807,-0.306907,6.395508
-0.964799,-0.239622,6.338783
-0.954937,-0.229872,6.233656
-0.972546,-0.15272,6.1977
-0.932063,-0.021071,6.136097
-0.931841,-0.08611,6.13812
-1.028059,0.03806,6.102592
-1.04608,0.055707,6.033466
-1.014311,0.137271,5.990183
-0.979902,0.18375,5.980941
-1.061239,0.143894,5.929589
-1.110138,0.129146,5.911657
-1.121254,0.195815,5.954295
-1.105908,0.272261,5.971851
-1.083752,0.26009,5.962307
-1.08044,0.231864,6.005362
-1.142367,0.279503,6.06395
-1.122867,0.237745,6.087609
-1.130556,0.263916,6.110363
-1.16243,0.221986,6.204598
-1.215825,0.170656,6.262931
-1.275621,0.120264,6.350154
-1.319168,0.111436,6.432235
-1.365339,0.092965,6.495903
-1.418283,0.005974,6.554663
-1.462296,-0.053701,6.650046
-1.505475,-0.065574,6.756564
-1.544982,-0.128834,6.808498
-1.580094,-0.200978,6.865729
-1.63029,-0.243821,6.923744
-1.65183,-0.305319,7.01858
-1.656112,-0.332926,7.102076
-1.665886,-0.35854,7.20289
-1.720786,-0.461664,7.291831
-1.699441,-0.532238,7.332212
-1.66206,-0.534017,7.460919
-1.644053,-0.572246,7.518329
-1.611339,-0.680648,7.575848
-1.594558,-0.701972,7.616568
-1.500025,-0.787402,7.695499
-1.511342,-0.793397,7.747853
-1.447514,-0.843099,7.783617
-1.370076,-0.875066,7.844236
-1.343565,-0.968429,7.893804
-1.317893,-0.957298,8.018061
-1.33261,-0.984945,8.08883
-1.321885,-1.10704,8.180953
-1.357832,-1.166862,8.317889
-1.36342,-1.164564,8.460886
-1.379668,-1.221199,8.585393
-1.419644,-1.270222,8.752342
-1.47896,-1.315318,8.861149
-1.53552,-1.363856,9.033482
-1.546923,-1.409757,9.186892
-1.602941,-1.423306,9.362507
-1.640755,-1.462087,9.504593
-1.682421,-1.490599,9.662577
-1.703797,-1.484968,9.800376
-1.728427,-1.488984,9.897324
-1.660865,-1.516835,10.050391
-1.765348,-1.481011,10.234858
-1.742336,-1.508419,10.345336
-1.70122,-1.464412,10.494239
-1.612676,-1.416142,10.627658
-1.55994,-1.426788,10.779135
-1.47448,-1.355689,10.989314
-1.365549,-1.264358,11.117995
-1.256072,-1.222787,11.252574
-1.213461,-1.182794,11.35474
-1.105235,-1.162753,11.482408
-1.044435,-1.043142,11.589577
-0.996152,-0.99933,11.648763
-0.969272,-0.985768,11.706264
-0.877388,-0.964223,11.748402
-0.887499,-0.906217,11.863085
-0.911725,-0.902603,11.916633
-0.924017,-0.898359,11.990172
-0.98729,-0.884641,12.075508
-1.105479,-0.91024,12.147753
-1.119912,-0.948909,12.236772
-1.246153,-0.948468,12.345645
-1.30372,-1.048751,12.35859
-1.398695,-1.141751,12.414922
-1.500541,-1.215736,12.530386
-1.590046,-1.288548,12.564431
-1.578578,-1.423505,12.559231
-1.671953,-1.517065,12.58296
-1.691501,-1.619973,12.631166
-1.700608,-1.734538,12.66676
-1.695814,-1.846214,12.685329
-1.66691,-1.977688,12.703001
-1.713426,-2.113779,12.69517
-1.756261,-2.181147,12.777849
-1.739016,-2.281921,12.789964
-1.75825,-2.406137,12.77936
-1.831264,-2.55869,12.739086
-1.778979,-2.417227,12.936144
-1.832526,-2.612333,12.844693
-1.940646,-2.671473,12.767325
-1.950917,-2.763854,12.742085
-1.993512,-2.684303,12.721832
-2.026352,-2.689234,12.757802
-2.045942,-2.687499,12.732572
-1.934533,-2.22439,12.904728
-1.743514,-1.547068,13.21504
-1.691533,-1.460896,13.255243
-1.729698,-1.593977,13.089811
-1.750552,-1.930689,12.898323
-1.781133,-2.185677,12.723177
-1.800614,-2.439331,12.543798
-1.796442,-2.462854,12.403704
-1.537976,-2.227513,12.352238
-1.263639,-1.609296,12.432233
-0.994188,-1.007713,12.531112
-0.749397,-0.523074,12.552478
-0.517735,-0.218778,12.435517
-0.330017,-0.025447,12.275526
-0.114231,0.057622,12.053685
0.086149,0.170709,11.860559
0.26474,0.297647,11.701171
0.481237,0.47711,11.546651
0.732419,0.640488,11.421254
0.911913,0.808108,11.310161
1.142719,0.918264,11.171813
1.245144,1.03358,11.017537
1.412936,1.072562,10.874701
1.531819,1.022812,10.732054
1.714818,0.898312,10.571002
1.452528,0.841487,10.263762
1.901442,0.801313,10.17329
1.826025,0.891051,10.079444
1.921487,0.82351,9.966302
1.994717,0.688104,9.912917
1.962179,0.657961,9.85637
2.039796,0.544002,9.739094
2.015049,0.513889,9.652391
1.988047,0.413236,9.632579
1.9401,0.744135,9.78532
2.604904,2.706144,10.365617
2.137415,0.703702,9.88124
1.641164,0.007393,9.1645
1.795983,-0.036884,9.320637
1.736439,0.305902,9.692547
1.744285,0.53535,9.62382
1.704068,0.326296,9.635823
1.563192,0.40122,9.773176
1.593878,0.322757,9.619803
1.559431,0.430578,9.665518
1.447262,0.69441,9.777851
1.532634,0.649143,9.708364
1.515579,0.712344,9.74553
1.406449,0.775392,9.775765
1.379401,0.855504,9.816578
1.288973,0.916989,9.804279
1.221469,0.917138,9.86664
1.158582,1.031525,9.910827
1.238013,1.03002,9.912047
1.054435,1.020554,10.066297
0.948349,1.065916,10.136541
0.944632,0.995016,10.177526
0.810055,1.007037,10.314911
0.693242,0.958246,10.436348
0.598136,0.907435,10.52698
0.443043,0.854196,10.622974
0.288668,0.8096,10.715159
0.340535,0.812867,10.759938
0.236735,0.590181,10.803324
0.320285,0.829683,11.030996
0.166927,0.445448,11.153681
-0.380073,0.743422,11.295005
-0.080091,0.550203,11.006352
-0.050223,0.469299,11.171402
-0.254617,0.312628,11.294964
-0.213548,0.409381,11.260911
-0.40559,0.196843,11.262582
-0.463352,0.094602,11.287665
-0.275048,-0.061251,11.330607
-0.5486,-0.135606,11.332159
-0.592345,-0.210244,11.236051
-0.575443,-0.305942,11.173576
-0.573014,-0.412475,11.144969
-0.418962,-0.574167,11.09427
-0.498062,-0.58128,11.157804
-0.61625,-0.649668,11.126454
-0.668097,-0.785095,10.997971
-0.645786,-0.85514,10.867219
-0.746697,-0.882485,10.821848
-0.768807,-0.943918,10.717219
-0.790296,-0.957817,10.559049
-0.734135,-1.056563,10.413612
-0.697052,-1.198177,10.346735
-0.826976,-1.222903,10.249081
-0.825042,-1.302377,10.038937
-0.779131,-1.482137,9.841748
-0.806378,-1.586966,9.670703
-0.754311,-1.526982,9.458226
-0.776563,-1.678955,9.283692
-0.792154,-1.591597,9.101292
-0.851173,-1.712206,8.939793
-0.91177,-1.732698,8.67389
-0.769314,-1.718551,8.499678
-0.836329,-1.718619,8.456655
-0.875934,-1.714076,8.367031
-0.868737,-1.690452,8.172203
-0.796357,-1.684551,8.016667
-0.693533,-1.682702,7.91212
-0.651855,-1.670004,7.810085
-0.661934,-1.578671,7.725733
-0.612021,-1.551366,7.693438
-0.616036,-1.480042,7.592029
-0.483441,-1.432561,7.446785
-0.462639,-1.384641,7.40519
-0.513019,-1.281236,7.34309
-0.477377,-1.225551,7.256034
-0.375828,-1.058364,7.202115
-0.345533,-0.808375,7.306769
-0.370534,-0.551204,7.357084
-0.305415,-0.566559,7.24366
-0.356779,-0.662457,7.176736
-0.415961,-0.775586,7.10356
-0.488404,-0.834482,6.997504
-0.476132,-0.838281,6.932825
-0.493137,-0.717589,6.973834
-0.441409,-0.581812,7.000119
-0.499782,-0.442922,7.052529
-0.471017,-0.360421,6.995878
-0.531186,-0.28512,7.004055
-0.529244,-0.286623,6.905028
-0.474242,-0.289996,6.801654
-0.395994,-0.247395,6.831671
-0.421657,-0.165534,6.897031
-0.451439,-0.077285,6.935731
-0.452282,-0.030044,6.966753
-0.484084,-0.037648,6.919949
-0.394622,-0.074556,6.844035
-0.377182,-0.032902,6.828333
-0.353756,0.032488,6.869819
-0.358557,0.094974,6.932194
-0.391559,0.031785,6.91726
-0.418327,-0.057856,6.852311
-0.409967,-0.146209,6.829139
-0.434871,-0.190691,6.826833
-0.448084,-0.200095,6.870225
-0.478263,-0.138974,6.953125
-0.513822,-0.133745,7.011932
-0.512413,-0.21392,7.098391
-0.5525,-0.310708,7.103875
-0.585015,-0.398671,7.149487
-0.612253,-0.453588,7.182072
-0.587538,-0.519458,7.256033
-0.582969,-0.585752,7.29422
-0.578539,-0.610478,7.342587
-0.575681,-0.627459,7.406038
-0.577192,-0.659657,7.455949
-0.54744,-0.707248,7.452213
-0.496336,-0.727971,7.48775
-0.516758,-0.739291,7.565592
-0.551132,-0.75007,7.616111
-0.545879,-0.790044,7.642983
-0.535633,-0.858255,7.665506
-0.556268,-0.920529,7.682197
-0.570625,-0.951956,7.706607
-0.59725,-0.966108,7.732012
-0.626846,-0.97725,7.76985
-0.618012,-1.016317,7.817969
-0.669306,-1.023956,7.879059
-0.695892,-1.058588,7.953832
-0.719328,-1.060362,7.996408
-0.751039,-1.07851,8.123298
-0.789623,-1.109142,8.176931
-0.804622,-1.13867,8.26101
-0.836776,-1.185725,8.356752
-0.815938,-1.159172,8.453582
-0.830724,-1.188444,8.576892
-0.862484,-1.267111,8.705537
-0.844044,-1.271903,8.828819
-0.819242,-1.311315,8.984439
-0.808982,-1.25805,9.207025
-0.823382,-1.248983,9.363896
-0.811469,-1.248603,9.542028
-0.864872,-1.237998,9.716842
-0.876346,-1.184473,9.930791
-0.59837,-0.022436,10.539214
-0.752399,-0.79241,10.563388
-1.125592,-1.486653,10.303645
-1.084571,-1.49671,10.505115
-1.045335,-1.384355,10.92682
-1.09837,-1.231339,11.061027
-1.090435,-1.226346,11.239023
-1.043559,-1.309017,11.439183
-0.995302,-1.342456,11.529471
-0.906399,-1.32366,11.702111
-0.905856,-1.216186,11.881081
-0.787092,-1.234971,11.97192
-0.747798,-1.230877,12.056061
-0.643789,-1.258048,12.115389
-0.535858,-1.233973,12.2169
-0.443684,-1.142565,12.339566
-0.314492,-1.136244,12.405356
-0.201795,-1.15741,12.465878
-0.122153,-1.195789,12.547858
-0.080452,-1.183108,12.652943
-0.016331,-1.178059,12.755109
0.04053,-1.239349,12.815583
0.068903,-1.326064,12.867461
0.072017,-1.386231,12.947979
-0.018942,-1.45255,12.992593
0.061637,-1.559478,12.996006
-0.049203,-1.653237,13.082839
-0.108508,-1.79526,13.072108
-0.216739,-1.847257,13.160005
-0.296853,-1.964181,13.186029
-0.382055,-2.08948,13.223294
-0.447712,-2.245353,13.227545
-0.546746,-2.366244,13.255424
-0.672259,-2.466436,13.262181
-0.790464,-2.615289,13.252635
-0.965752,-2.819332,13.21835
-1.096725,-3.025764,13.145884
-1.179159,-3.158263,13.030572
-1.359307,-3.187016,13.005501
-1.426823,-3.38146,12.820272
-1.489222,-3.448905,12.681128
-1.490464,-3.383217,12.542649
-1.436093,-3.354219,12.399936
-1.352713,-3.30403,12.261096
-1.342115,-3.238019,12.135575
-1.2432,-3.185302,11.998794
-1.188234,-2.83045,12.120632
-1.0933,-2.608384,12.1218
-0.862858,-1.918357,12.38363
-0.604003,-1.106813,12.699572
-0.580889,-0.73672,12.746214
-0.574228,-0.699833,12.547373
-0.622991,-0.86368,12.239255
-0.752739,-0.968682,11.927291
-0.832488,-0.957668,11.562082
-0.476568,-0.600594,11.177325
-0.083509,0.201615,11.153389
-0.022831,1.002507,11.472422
-0.043659,1.5946,11.842309
-0.130957,2.012134,12.018949
-0.071879,1.925659,11.897865
-0.183996,1.752325,11.556694
-0.243411,1.642718,11.317716
-0.201693,1.770576,11.201948
-0.229447,2.251453,11.344301
-0.158916,2.375817,11.508397
-0.140896,2.578112,11.304557
-0.120809,2.641702,11.177827
-0.114599,2.683721,11.068045
-0.280639,2.645041,10.975798
-0.46268,2.530985,10.945947
-0.637506,2.484452,10.970529
-0.789218,2.503056,10.923524
-0.841632,2.536953,10.891394
-0.921552,2.588829,10.825468
-0.93812,2.737823,10.629696
-0.917648,2.944943,10.517162
-0.952239,3.085194,10.596676
-0.923672,3.196951,10.657973
-0.900706,3.067068,10.629064
-0.901494,2.821768,10.510828
-0.902153,2.576593,10.468204
-0.946641,2.401012,10.479294
-0.896756,2.299023,10.453275
-0.7335,2.198267,10.488663
-0.543227,2.297025,10.67326
0.45404,5.909408,12.109799
0.121829,3.592253,11.72847
-0.612497,1.181357,10.135305
-0.225266,1.090817,9.990012
0.069469,1.397933,10.571958
-0.216658,1.608907,10.946964
0.183559,1.798683,10.143519
1.062595,0.990676,10.235872
0.487861,1.011689,10.552574
0.090804,0.783825,10.401343
1.047822,1.476472,10.237179
1.089894,1.286884,10.453674
0.926646,0.552122,9.934514
1.21095,0.24224,10.00394
1.117515,0.654017,10.156151
1.275754,0.648708,10.171011
1.43502,0.223608,10.077619
1.291471,-0.089875,10.066264
1.110097,-0.0884,9.965209
1.180493,-0.146409,9.950746
1.083283,-0.11893,9.915429
0.976728,-0.390751,9.724894
0.900321,-0.487777,9.685385
0.807352,-0.444885,9.756858
0.74734,-0.472124,9.710822
0.648826,-0.526903,9.72532
0.541716,-0.534097,9.757635
